,DATE,TIMING,LOCATION,PEDESTRIANS,BICYCLISTS,CARS,BUSES,TRUCKS,LATITUDES,LONGITUDES
0,2019-10-28,00:00:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
1,2019-10-28,00:15:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
2,2019-10-28,00:30:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
3,2019-10-28,00:45:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
4,2019-10-28,01:00:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
5,2019-10-28,01:15:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
6,2019-10-28,01:30:00,Campus_Dr_&_Presidential_Ave,0,0,1,0,0,38.985440,-76.954820
7,2019-10-28,01:45:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
8,2019-10-28,02:00:00,Campus_Dr_&_Presidential_Ave,0,0,1,0,0,38.985440,-76.954820
9,2019-10-28,02:15:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
10,2019-10-28,02:30:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
11,2019-10-28,02:45:00,Campus_Dr_&_Presidential_Ave,0,0,1,0,0,38.985440,-76.954820
12,2019-10-28,03:00:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
13,2019-10-28,03:15:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
14,2019-10-28,03:30:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
15,2019-10-28,03:45:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
16,2019-10-28,04:00:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
17,2019-10-28,04:15:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
18,2019-10-28,04:30:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
19,2019-10-28,04:45:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
20,2019-10-28,05:00:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
21,2019-10-28,05:15:00,Campus_Dr_&_Presidential_Ave,0,0,1,0,0,38.985440,-76.954820
22,2019-10-28,05:30:00,Campus_Dr_&_Presidential_Ave,2,3,1,0,0,38.985440,-76.954820
23,2019-10-28,05:45:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
24,2019-10-28,06:00:00,Campus_Dr_&_Presidential_Ave,0,0,4,0,0,38.985440,-76.954820
25,2019-10-28,06:15:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
26,2019-10-28,06:30:00,Campus_Dr_&_Presidential_Ave,0,0,2,0,0,38.985440,-76.954820
27,2019-10-28,06:45:00,Campus_Dr_&_Presidential_Ave,2,0,2,0,0,38.985440,-76.954820
28,2019-10-28,07:00:00,Campus_Dr_&_Presidential_Ave,1,1,15,1,0,38.985440,-76.954820
29,2019-10-28,07:15:00,Campus_Dr_&_Presidential_Ave,1,0,75,4,5,38.985440,-76.954820
30,2019-10-28,07:30:00,Campus_Dr_&_Presidential_Ave,2,0,100,3,5,38.985440,-76.954820
31,2019-10-28,07:45:00,Campus_Dr_&_Presidential_Ave,3,0,149,7,6,38.985440,-76.954820
32,2019-10-28,08:00:00,Campus_Dr_&_Presidential_Ave,5,0,134,2,6,38.985440,-76.954820
33,2019-10-28,08:15:00,Campus_Dr_&_Presidential_Ave,12,1,98,4,3,38.985440,-76.954820
34,2019-10-28,08:30:00,Campus_Dr_&_Presidential_Ave,6,0,141,4,3,38.985440,-76.954820
35,2019-10-28,08:45:00,Campus_Dr_&_Presidential_Ave,0,0,149,4,1,38.985440,-76.954820
36,2019-10-28,09:00:00,Campus_Dr_&_Presidential_Ave,4,2,136,1,1,38.985440,-76.954820
37,2019-10-28,09:15:00,Campus_Dr_&_Presidential_Ave,2,0,131,5,5,38.985440,-76.954820
38,2019-10-28,09:30:00,Campus_Dr_&_Presidential_Ave,11,1,189,1,6,38.985440,-76.954820
39,2019-10-28,09:45:00,Campus_Dr_&_Presidential_Ave,11,4,153,7,5,38.985440,-76.954820
40,2019-10-28,10:00:00,Campus_Dr_&_Presidential_Ave,8,1,128,1,5,38.985440,-76.954820
41,2019-10-28,10:15:00,Campus_Dr_&_Presidential_Ave,9,1,111,2,4,38.985440,-76.954820
42,2019-10-28,10:30:00,Campus_Dr_&_Presidential_Ave,1,0,151,2,2,38.985440,-76.954820
43,2019-10-28,10:45:00,Campus_Dr_&_Presidential_Ave,8,1,155,1,7,38.985440,-76.954820
44,2019-10-28,11:00:00,Campus_Dr_&_Presidential_Ave,5,4,129,2,8,38.985440,-76.954820
45,2019-10-28,11:15:00,Campus_Dr_&_Presidential_Ave,3,1,83,2,6,38.985440,-76.954820
46,2019-10-28,11:30:00,Campus_Dr_&_Presidential_Ave,2,3,110,3,6,38.985440,-76.954820
47,2019-10-28,11:45:00,Campus_Dr_&_Presidential_Ave,5,0,127,1,3,38.985440,-76.954820
48,2019-10-28,12:00:00,Campus_Dr_&_Presidential_Ave,6,1,119,1,11,38.985440,-76.954820
49,2019-10-28,12:15:00,Campus_Dr_&_Presidential_Ave,2,2,99,3,6,38.985440,-76.954820
50,2019-10-28,12:30:00,Campus_Dr_&_Presidential_Ave,4,5,89,1,6,38.985440,-76.954820
51,2019-10-28,12:45:00,Campus_Dr_&_Presidential_Ave,3,1,108,3,4,38.985440,-76.954820
52,2019-10-28,13:00:00,Campus_Dr_&_Presidential_Ave,6,0,99,1,3,38.985440,-76.954820
53,2019-10-28,13:15:00,Campus_Dr_&_Presidential_Ave,3,1,88,4,3,38.985440,-76.954820
54,2019-10-28,13:30:00,Campus_Dr_&_Presidential_Ave,1,0,93,0,1,38.985440,-76.954820
55,2019-10-28,13:45:00,Campus_Dr_&_Presidential_Ave,6,0,109,2,3,38.985440,-76.954820
56,2019-10-28,14:00:00,Campus_Dr_&_Presidential_Ave,7,3,127,5,13,38.985440,-76.954820
57,2019-10-28,14:15:00,Campus_Dr_&_Presidential_Ave,8,1,56,2,8,38.985440,-76.954820
58,2019-10-28,14:30:00,Campus_Dr_&_Presidential_Ave,6,7,80,1,1,38.985440,-76.954820
59,2019-10-28,14:45:00,Campus_Dr_&_Presidential_Ave,7,0,89,1,1,38.985440,-76.954820
60,2019-10-28,15:00:00,Campus_Dr_&_Presidential_Ave,13,1,109,3,2,38.985440,-76.954820
61,2019-10-28,15:15:00,Campus_Dr_&_Presidential_Ave,7,1,102,4,5,38.985440,-76.954820
62,2019-10-28,15:30:00,Campus_Dr_&_Presidential_Ave,5,2,62,4,2,38.985440,-76.954820
63,2019-10-28,15:45:00,Campus_Dr_&_Presidential_Ave,0,1,67,2,1,38.985440,-76.954820
64,2019-10-28,16:00:00,Campus_Dr_&_Presidential_Ave,1,0,47,0,0,38.985440,-76.954820
65,2019-10-28,16:15:00,Campus_Dr_&_Presidential_Ave,6,3,67,1,0,38.985440,-76.954820
66,2019-10-28,16:30:00,Campus_Dr_&_Presidential_Ave,7,3,68,3,0,38.985440,-76.954820
67,2019-10-28,16:45:00,Campus_Dr_&_Presidential_Ave,3,0,64,0,0,38.985440,-76.954820
68,2019-10-28,17:00:00,Campus_Dr_&_Presidential_Ave,1,5,69,2,0,38.985440,-76.954820
69,2019-10-28,17:15:00,Campus_Dr_&_Presidential_Ave,13,1,99,2,0,38.985440,-76.954820
70,2019-10-28,17:30:00,Campus_Dr_&_Presidential_Ave,5,0,122,3,2,38.985440,-76.954820
71,2019-10-28,17:45:00,Campus_Dr_&_Presidential_Ave,14,14,133,4,6,38.985440,-76.954820
72,2019-10-28,18:00:00,Campus_Dr_&_Presidential_Ave,5,0,187,1,2,38.985440,-76.954820
73,2019-10-28,18:15:00,Campus_Dr_&_Presidential_Ave,5,0,186,3,6,38.985440,-76.954820
74,2019-10-28,18:30:00,Campus_Dr_&_Presidential_Ave,0,2,40,0,0,38.985440,-76.954820
75,2019-10-28,18:45:00,Campus_Dr_&_Presidential_Ave,0,0,5,0,0,38.985440,-76.954820
76,2019-10-28,19:00:00,Campus_Dr_&_Presidential_Ave,0,0,2,0,0,38.985440,-76.954820
77,2019-10-28,19:15:00,Campus_Dr_&_Presidential_Ave,0,0,7,0,0,38.985440,-76.954820
78,2019-10-28,19:30:00,Campus_Dr_&_Presidential_Ave,0,0,2,0,0,38.985440,-76.954820
79,2019-10-28,19:45:00,Campus_Dr_&_Presidential_Ave,0,0,7,0,0,38.985440,-76.954820
80,2019-10-28,20:00:00,Campus_Dr_&_Presidential_Ave,0,0,2,0,0,38.985440,-76.954820
81,2019-10-28,20:15:00,Campus_Dr_&_Presidential_Ave,1,1,2,0,1,38.985440,-76.954820
82,2019-10-28,20:30:00,Campus_Dr_&_Presidential_Ave,0,0,3,0,0,38.985440,-76.954820
83,2019-10-28,20:45:00,Campus_Dr_&_Presidential_Ave,0,0,1,0,0,38.985440,-76.954820
84,2019-10-28,21:00:00,Campus_Dr_&_Presidential_Ave,0,0,1,0,0,38.985440,-76.954820
85,2019-10-28,21:15:00,Campus_Dr_&_Presidential_Ave,0,0,2,0,0,38.985440,-76.954820
86,2019-10-28,21:30:00,Campus_Dr_&_Presidential_Ave,0,0,4,0,0,38.985440,-76.954820
87,2019-10-28,21:45:00,Campus_Dr_&_Presidential_Ave,0,0,2,0,0,38.985440,-76.954820
88,2019-10-28,22:00:00,Campus_Dr_&_Presidential_Ave,1,0,2,0,0,38.985440,-76.954820
89,2019-10-28,22:15:00,Campus_Dr_&_Presidential_Ave,2,0,1,0,0,38.985440,-76.954820
90,2019-10-28,22:30:00,Campus_Dr_&_Presidential_Ave,0,1,0,0,0,38.985440,-76.954820
91,2019-10-28,22:45:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
92,2019-10-28,23:00:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
93,2019-10-28,23:15:00,Campus_Dr_&_Presidential_Ave,0,0,2,0,0,38.985440,-76.954820
94,2019-10-28,23:30:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
95,2019-10-28,23:45:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
96,2019-10-29,00:00:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
97,2019-10-29,00:15:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
98,2019-10-29,00:30:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
99,2019-10-29,00:45:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
100,2019-10-29,01:00:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
101,2019-10-29,01:15:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
102,2019-10-29,01:30:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
103,2019-10-29,01:45:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
104,2019-10-29,02:00:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
105,2019-10-29,02:15:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
106,2019-10-29,02:30:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
107,2019-10-29,02:45:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
108,2019-10-29,03:00:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
109,2019-10-29,03:15:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
110,2019-10-29,03:30:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
111,2019-10-29,03:45:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
112,2019-10-29,04:00:00,Campus_Dr_&_Presidential_Ave,0,0,1,0,0,38.985440,-76.954820
113,2019-10-29,04:15:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
114,2019-10-29,04:30:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
115,2019-10-29,04:45:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
116,2019-10-29,05:00:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
117,2019-10-29,05:15:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
118,2019-10-29,05:30:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
119,2019-10-29,05:45:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
120,2019-10-29,06:00:00,Campus_Dr_&_Presidential_Ave,0,0,2,0,0,38.985440,-76.954820
121,2019-10-29,06:15:00,Campus_Dr_&_Presidential_Ave,0,0,1,0,0,38.985440,-76.954820
122,2019-10-29,06:30:00,Campus_Dr_&_Presidential_Ave,0,0,1,0,0,38.985440,-76.954820
123,2019-10-29,06:45:00,Campus_Dr_&_Presidential_Ave,5,2,2,0,0,38.985440,-76.954820
124,2019-10-29,07:00:00,Campus_Dr_&_Presidential_Ave,0,0,18,0,0,38.985440,-76.954820
125,2019-10-29,07:15:00,Campus_Dr_&_Presidential_Ave,3,0,54,2,4,38.985440,-76.954820
126,2019-10-29,07:30:00,Campus_Dr_&_Presidential_Ave,11,0,102,3,6,38.985440,-76.954820
127,2019-10-29,07:45:00,Campus_Dr_&_Presidential_Ave,5,1,128,8,9,38.985440,-76.954820
128,2019-10-29,08:00:00,Campus_Dr_&_Presidential_Ave,28,6,157,4,10,38.985440,-76.954820
129,2019-10-29,08:15:00,Campus_Dr_&_Presidential_Ave,1,0,178,6,5,38.985440,-76.954820
130,2019-10-29,08:30:00,Campus_Dr_&_Presidential_Ave,16,1,201,5,1,38.985440,-76.954820
131,2019-10-29,08:45:00,Campus_Dr_&_Presidential_Ave,20,9,273,3,10,38.985440,-76.954820
132,2019-10-29,09:00:00,Campus_Dr_&_Presidential_Ave,12,0,360,1,3,38.985440,-76.954820
133,2019-10-29,09:15:00,Campus_Dr_&_Presidential_Ave,25,0,255,4,9,38.985440,-76.954820
134,2019-10-29,09:30:00,Campus_Dr_&_Presidential_Ave,10,0,244,3,5,38.985440,-76.954820
135,2019-10-29,09:45:00,Campus_Dr_&_Presidential_Ave,20,9,146,5,6,38.985440,-76.954820
136,2019-10-29,10:00:00,Campus_Dr_&_Presidential_Ave,11,1,105,1,8,38.985440,-76.954820
137,2019-10-29,10:15:00,Campus_Dr_&_Presidential_Ave,11,2,163,2,2,38.985440,-76.954820
138,2019-10-29,10:30:00,Campus_Dr_&_Presidential_Ave,11,0,260,2,14,38.985440,-76.954820
139,2019-10-29,10:45:00,Campus_Dr_&_Presidential_Ave,9,1,226,3,8,38.985440,-76.954820
140,2019-10-29,11:00:00,Campus_Dr_&_Presidential_Ave,12,4,147,4,7,38.985440,-76.954820
141,2019-10-29,11:15:00,Campus_Dr_&_Presidential_Ave,4,0,95,1,8,38.985440,-76.954820
142,2019-10-29,11:30:00,Campus_Dr_&_Presidential_Ave,5,2,134,5,7,38.985440,-76.954820
143,2019-10-29,11:45:00,Campus_Dr_&_Presidential_Ave,12,2,128,1,3,38.985440,-76.954820
144,2019-10-29,12:00:00,Campus_Dr_&_Presidential_Ave,10,1,198,1,9,38.985440,-76.954820
145,2019-10-29,12:15:00,Campus_Dr_&_Presidential_Ave,15,0,191,3,7,38.985440,-76.954820
146,2019-10-29,12:30:00,Campus_Dr_&_Presidential_Ave,15,8,136,1,8,38.985440,-76.954820
147,2019-10-29,12:45:00,Campus_Dr_&_Presidential_Ave,2,0,142,3,2,38.985440,-76.954820
148,2019-10-29,13:00:00,Campus_Dr_&_Presidential_Ave,12,0,156,2,11,38.985440,-76.954820
149,2019-10-29,13:15:00,Campus_Dr_&_Presidential_Ave,22,4,144,5,6,38.985440,-76.954820
150,2019-10-29,13:30:00,Campus_Dr_&_Presidential_Ave,10,0,189,1,5,38.985440,-76.954820
151,2019-10-29,13:45:00,Campus_Dr_&_Presidential_Ave,15,4,167,3,10,38.985440,-76.954820
152,2019-10-29,14:00:00,Campus_Dr_&_Presidential_Ave,22,1,155,6,9,38.985440,-76.954820
153,2019-10-29,14:15:00,Campus_Dr_&_Presidential_Ave,21,1,148,3,6,38.985440,-76.954820
154,2019-10-29,14:30:00,Campus_Dr_&_Presidential_Ave,5,1,161,1,10,38.985440,-76.954820
155,2019-10-29,14:45:00,Campus_Dr_&_Presidential_Ave,6,2,132,3,9,38.985440,-76.954820
156,2019-10-29,15:00:00,Campus_Dr_&_Presidential_Ave,17,3,146,3,7,38.985440,-76.954820
157,2019-10-29,15:15:00,Campus_Dr_&_Presidential_Ave,22,0,214,3,6,38.985440,-76.954820
158,2019-10-29,15:30:00,Campus_Dr_&_Presidential_Ave,17,20,188,3,13,38.985440,-76.954820
159,2019-10-29,15:45:00,Campus_Dr_&_Presidential_Ave,28,7,173,5,6,38.985440,-76.954820
160,2019-10-29,16:00:00,Campus_Dr_&_Presidential_Ave,23,1,188,1,10,38.985440,-76.954820
161,2019-10-29,16:15:00,Campus_Dr_&_Presidential_Ave,9,0,207,7,5,38.985440,-76.954820
162,2019-10-29,16:30:00,Campus_Dr_&_Presidential_Ave,14,3,189,3,5,38.985440,-76.954820
163,2019-10-29,16:45:00,Campus_Dr_&_Presidential_Ave,49,31,263,2,7,38.985440,-76.954820
164,2019-10-29,17:00:00,Campus_Dr_&_Presidential_Ave,24,5,268,5,9,38.985440,-76.954820
165,2019-10-29,17:15:00,Campus_Dr_&_Presidential_Ave,24,14,241,5,6,38.985440,-76.954820
166,2019-10-29,17:30:00,Campus_Dr_&_Presidential_Ave,14,4,185,4,4,38.985440,-76.954820
167,2019-10-29,17:45:00,Campus_Dr_&_Presidential_Ave,8,2,192,3,4,38.985440,-76.954820
168,2019-10-29,18:00:00,Campus_Dr_&_Presidential_Ave,13,1,214,2,4,38.985440,-76.954820
169,2019-10-29,18:15:00,Campus_Dr_&_Presidential_Ave,9,1,214,2,2,38.985440,-76.954820
170,2019-10-29,18:30:00,Campus_Dr_&_Presidential_Ave,0,0,35,0,0,38.985440,-76.954820
171,2019-10-29,18:45:00,Campus_Dr_&_Presidential_Ave,0,0,11,1,2,38.985440,-76.954820
172,2019-10-29,19:00:00,Campus_Dr_&_Presidential_Ave,0,0,5,0,0,38.985440,-76.954820
173,2019-10-29,19:15:00,Campus_Dr_&_Presidential_Ave,1,0,4,0,0,38.985440,-76.954820
174,2019-10-29,19:30:00,Campus_Dr_&_Presidential_Ave,0,0,5,0,0,38.985440,-76.954820
175,2019-10-29,19:45:00,Campus_Dr_&_Presidential_Ave,1,0,5,0,0,38.985440,-76.954820
176,2019-10-29,20:00:00,Campus_Dr_&_Presidential_Ave,1,0,2,0,0,38.985440,-76.954820
177,2019-10-29,20:15:00,Campus_Dr_&_Presidential_Ave,2,0,5,0,0,38.985440,-76.954820
178,2019-10-29,20:30:00,Campus_Dr_&_Presidential_Ave,0,0,3,0,0,38.985440,-76.954820
179,2019-10-29,20:45:00,Campus_Dr_&_Presidential_Ave,0,0,3,0,0,38.985440,-76.954820
180,2019-10-29,21:00:00,Campus_Dr_&_Presidential_Ave,0,0,2,0,0,38.985440,-76.954820
181,2019-10-29,21:15:00,Campus_Dr_&_Presidential_Ave,0,0,3,1,0,38.985440,-76.954820
182,2019-10-29,21:30:00,Campus_Dr_&_Presidential_Ave,0,0,5,0,0,38.985440,-76.954820
183,2019-10-29,21:45:00,Campus_Dr_&_Presidential_Ave,0,0,1,0,0,38.985440,-76.954820
184,2019-10-29,22:00:00,Campus_Dr_&_Presidential_Ave,0,0,1,0,0,38.985440,-76.954820
185,2019-10-29,22:15:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
186,2019-10-29,22:30:00,Campus_Dr_&_Presidential_Ave,0,0,1,0,0,38.985440,-76.954820
187,2019-10-29,22:45:00,Campus_Dr_&_Presidential_Ave,0,0,1,0,0,38.985440,-76.954820
188,2019-10-29,23:00:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
189,2019-10-29,23:15:00,Campus_Dr_&_Presidential_Ave,0,0,1,0,0,38.985440,-76.954820
190,2019-10-29,23:30:00,Campus_Dr_&_Presidential_Ave,0,0,1,0,0,38.985440,-76.954820
191,2019-10-29,23:45:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
192,2019-10-30,00:00:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
193,2019-10-30,00:15:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
194,2019-10-30,00:30:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
195,2019-10-30,00:45:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
196,2019-10-30,01:00:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
197,2019-10-30,01:15:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
198,2019-10-30,01:30:00,Campus_Dr_&_Presidential_Ave,0,0,1,0,0,38.985440,-76.954820
199,2019-10-30,01:45:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
200,2019-10-30,02:00:00,Campus_Dr_&_Presidential_Ave,0,0,1,0,0,38.985440,-76.954820
201,2019-10-30,02:15:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
202,2019-10-30,02:30:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
203,2019-10-30,02:45:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
204,2019-10-30,03:00:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
205,2019-10-30,03:15:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
206,2019-10-30,03:30:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
207,2019-10-30,03:45:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
208,2019-10-30,04:00:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
209,2019-10-30,04:15:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
210,2019-10-30,04:30:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
211,2019-10-30,04:45:00,Campus_Dr_&_Presidential_Ave,0,0,1,0,0,38.985440,-76.954820
212,2019-10-30,05:00:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
213,2019-10-30,05:15:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
214,2019-10-30,05:30:00,Campus_Dr_&_Presidential_Ave,1,0,0,0,0,38.985440,-76.954820
215,2019-10-30,05:45:00,Campus_Dr_&_Presidential_Ave,0,0,0,0,0,38.985440,-76.954820
216,2019-10-30,06:00:00,Campus_Dr_&_Presidential_Ave,1,0,0,0,0,38.985440,-76.954820
217,2019-10-30,06:15:00,Campus_Dr_&_Presidential_Ave,0,0,1,0,0,38.985440,-76.954820
218,2019-10-30,06:30:00,Campus_Dr_&_Presidential_Ave,0,0,2,0,0,38.985440,-76.954820
219,2019-10-30,06:45:00,Campus_Dr_&_Presidential_Ave,3,0,6,0,0,38.985440,-76.954820
220,2019-10-30,07:00:00,Campus_Dr_&_Presidential_Ave,3,0,12,0,0,38.985440,-76.954820
221,2019-10-30,07:15:00,Campus_Dr_&_Presidential_Ave,2,2,52,1,3,38.985440,-76.954820
222,2019-10-30,07:30:00,Campus_Dr_&_Presidential_Ave,1,0,130,4,8,38.985440,-76.954820
223,2019-10-30,07:45:00,Campus_Dr_&_Presidential_Ave,14,5,178,7,6,38.985440,-76.954820
224,2019-10-30,08:00:00,Campus_Dr_&_Presidential_Ave,17,0,165,2,5,38.985440,-76.954820
225,2019-10-30,08:15:00,Campus_Dr_&_Presidential_Ave,6,0,182,4,7,38.985440,-76.954820
226,2019-10-30,08:30:00,Campus_Dr_&_Presidential_Ave,16,3,254,6,6,38.985440,-76.954820
227,2019-10-30,08:45:00,Campus_Dr_&_Presidential_Ave,13,3,289,3,17,38.985440,-76.954820
228,2019-10-30,09:00:00,Campus_Dr_&_Presidential_Ave,16,0,305,2,13,38.985440,-76.954820
229,2019-10-30,09:15:00,Campus_Dr_&_Presidential_Ave,6,4,231,5,12,38.985440,-76.954820
230,2019-10-30,09:30:00,Campus_Dr_&_Presidential_Ave,22,3,263,1,10,38.985440,-76.954820
231,2019-10-30,09:45:00,Campus_Dr_&_Presidential_Ave,37,1,250,4,17,38.985440,-76.954820
232,2019-10-30,10:00:00,Campus_Dr_&_Presidential_Ave,45,2,248,2,12,38.985440,-76.954820
233,2019-10-30,10:15:00,Campus_Dr_&_Presidential_Ave,43,0,210,2,10,38.985440,-76.954820
234,2019-10-30,10:30:00,Campus_Dr_&_Presidential_Ave,20,0,196,2,6,38.985440,-76.954820
235,2019-10-30,10:45:00,Campus_Dr_&_Presidential_Ave,32,1,219,4,12,38.985440,-76.954820
236,2019-10-30,11:00:00,Campus_Dr_&_Presidential_Ave,25,1,159,5,14,38.985440,-76.954820
237,2019-10-30,11:15:00,Campus_Dr_&_Presidential_Ave,50,14,148,0,9,38.985440,-76.954820
238,2019-10-30,11:30:00,Campus_Dr_&_Presidential_Ave,25,12,185,3,10,38.985440,-76.954820
239,2019-10-30,11:45:00,Campus_Dr_&_Presidential_Ave,26,2,192,2,6,38.985440,-76.954820
240,2019-10-30,12:00:00,Campus_Dr_&_Presidential_Ave,18,3,142,2,14,38.985440,-76.954820
241,2019-10-30,12:15:00,Campus_Dr_&_Presidential_Ave,19,1,168,6,1,38.985440,-76.954820
242,2019-10-30,12:30:00,Campus_Dr_&_Presidential_Ave,10,6,182,0,9,38.985440,-76.954820
243,2019-10-30,12:45:00,Campus_Dr_&_Presidential_Ave,9,1,165,4,4,38.985440,-76.954820
244,2019-10-30,13:00:00,Campus_Dr_&_Presidential_Ave,14,3,120,4,3,38.985440,-76.954820
245,2019-10-30,13:15:00,Campus_Dr_&_Presidential_Ave,21,1,153,6,14,38.985440,-76.954820
246,2019-10-30,13:30:00,Campus_Dr_&_Presidential_Ave,10,3,171,0,7,38.985440,-76.954820
247,2019-10-30,13:45:00,Campus_Dr_&_Presidential_Ave,5,0,196,4,5,38.985440,-76.954820
248,2019-10-30,14:00:00,Campus_Dr_&_Presidential_Ave,12,1,161,5,15,38.985440,-76.954820
249,2019-10-30,14:15:00,Campus_Dr_&_Presidential_Ave,1,1,122,0,6,38.985440,-76.954820
250,2019-10-30,14:30:00,Campus_Dr_&_Presidential_Ave,16,0,137,4,4,38.985440,-76.954820
251,2019-10-30,14:45:00,Campus_Dr_&_Presidential_Ave,13,0,131,4,15,38.985440,-76.954820
252,2019-10-30,15:00:00,Campus_Dr_&_Presidential_Ave,18,9,209,4,10,38.985440,-76.954820
