TIME,TIME,DATE,TIMING,MONTH,DAY,HOUR,LOCATION,PEDESTRIANS,BICYCLISTS,CARS,BUSES,TRUCKS,LATITUDE,LONGITUDE,DAY_OF_WEEK,WEEKEND
2019-11-05 10:45:00-04:00,2019-11-05 10:45:00-04:00,2019-11-05,10:45:00,11,5,10,Paint_Branch_Dr_At_Campus_Dr,88,9,266,12,24,38.988978,-76.936661,1,0
2019-11-05 11:00:00-04:00,2019-11-05 11:00:00-04:00,2019-11-05,11:00:00,11,5,11,Paint_Branch_Dr_At_Campus_Dr,76,8,289,15,19,38.988978,-76.936661,1,0
2019-11-05 11:15:00-04:00,2019-11-05 11:15:00-04:00,2019-11-05,11:15:00,11,5,11,Paint_Branch_Dr_At_Campus_Dr,57,8,313,17,21,38.988978,-76.936661,1,0
2019-11-05 11:30:00-04:00,2019-11-05 11:30:00-04:00,2019-11-05,11:30:00,11,5,11,Paint_Branch_Dr_At_Campus_Dr,211,27,339,7,43,38.988978,-76.936661,1,0
2019-11-05 11:45:00-04:00,2019-11-05 11:45:00-04:00,2019-11-05,11:45:00,11,5,11,Paint_Branch_Dr_At_Campus_Dr,670,96,371,10,19,38.988978,-76.936661,1,0
2019-11-05 12:00:00-04:00,2019-11-05 12:00:00-04:00,2019-11-05,12:00:00,11,5,12,Paint_Branch_Dr_At_Campus_Dr,133,19,377,6,34,38.988978,-76.936661,1,0
2019-11-05 12:15:00-04:00,2019-11-05 12:15:00-04:00,2019-11-05,12:15:00,11,5,12,Paint_Branch_Dr_At_Campus_Dr,57,2,233,8,20,38.988978,-76.936661,1,0
2019-11-05 12:30:00-04:00,2019-11-05 12:30:00-04:00,2019-11-05,12:30:00,11,5,12,Paint_Branch_Dr_At_Campus_Dr,52,1,203,4,21,38.988978,-76.936661,1,0
2019-11-05 12:45:00-04:00,2019-11-05 12:45:00-04:00,2019-11-05,12:45:00,11,5,12,Paint_Branch_Dr_At_Campus_Dr,202,19,265,7,18,38.988978,-76.936661,1,0
2019-11-05 13:00:00-04:00,2019-11-05 13:00:00-04:00,2019-11-05,13:00:00,11,5,13,Paint_Branch_Dr_At_Campus_Dr,212,19,259,6,15,38.988978,-76.936661,1,0
2019-11-05 13:15:00-04:00,2019-11-05 13:15:00-04:00,2019-11-05,13:15:00,11,5,13,Paint_Branch_Dr_At_Campus_Dr,491,76,303,6,13,38.988978,-76.936661,1,0
2019-11-05 13:30:00-04:00,2019-11-05 13:30:00-04:00,2019-11-05,13:30:00,11,5,13,Paint_Branch_Dr_At_Campus_Dr,126,13,316,11,25,38.988978,-76.936661,1,0
2019-11-05 13:45:00-04:00,2019-11-05 13:45:00-04:00,2019-11-05,13:45:00,11,5,13,Paint_Branch_Dr_At_Campus_Dr,163,7,238,8,13,38.988978,-76.936661,1,0
2019-11-05 14:00:00-04:00,2019-11-05 14:00:00-04:00,2019-11-05,14:00:00,11,5,14,Paint_Branch_Dr_At_Campus_Dr,67,0,221,9,18,38.988978,-76.936661,1,0
2019-11-05 14:15:00-04:00,2019-11-05 14:15:00-04:00,2019-11-05,14:15:00,11,5,14,Paint_Branch_Dr_At_Campus_Dr,83,4,210,6,10,38.988978,-76.936661,1,0
2019-11-05 14:30:00-04:00,2019-11-05 14:30:00-04:00,2019-11-05,14:30:00,11,5,14,Paint_Branch_Dr_At_Campus_Dr,266,9,288,4,21,38.988978,-76.936661,1,0
2019-11-05 14:45:00-04:00,2019-11-05 14:45:00-04:00,2019-11-05,14:45:00,11,5,14,Paint_Branch_Dr_At_Campus_Dr,658,77,330,7,31,38.988978,-76.936661,1,0
2019-11-05 15:00:00-04:00,2019-11-05 15:00:00-04:00,2019-11-05,15:00:00,11,5,15,Paint_Branch_Dr_At_Campus_Dr,102,12,260,5,20,38.988978,-76.936661,1,0
2019-11-05 15:15:00-04:00,2019-11-05 15:15:00-04:00,2019-11-05,15:15:00,11,5,15,Paint_Branch_Dr_At_Campus_Dr,42,5,208,8,13,38.988978,-76.936661,1,0
2019-11-05 15:30:00-04:00,2019-11-05 15:30:00-04:00,2019-11-05,15:30:00,11,5,15,Paint_Branch_Dr_At_Campus_Dr,59,1,146,6,11,38.988978,-76.936661,1,0
2019-11-05 15:45:00-04:00,2019-11-05 15:45:00-04:00,2019-11-05,15:45:00,11,5,15,Paint_Branch_Dr_At_Campus_Dr,99,0,178,12,7,38.988978,-76.936661,1,0
2019-11-05 16:00:00-04:00,2019-11-05 16:00:00-04:00,2019-11-05,16:00:00,11,5,16,Paint_Branch_Dr_At_Campus_Dr,128,2,201,6,12,38.988978,-76.936661,1,0
2019-11-05 16:15:00-04:00,2019-11-05 16:15:00-04:00,2019-11-05,16:15:00,11,5,16,Paint_Branch_Dr_At_Campus_Dr,256,21,260,14,33,38.988978,-76.936661,1,0
2019-11-05 16:30:00-04:00,2019-11-05 16:30:00-04:00,2019-11-05,16:30:00,11,5,16,Paint_Branch_Dr_At_Campus_Dr,154,4,295,11,15,38.988978,-76.936661,1,0
2019-11-05 16:45:00-04:00,2019-11-05 16:45:00-04:00,2019-11-05,16:45:00,11,5,16,Paint_Branch_Dr_At_Campus_Dr,96,3,190,6,9,38.988978,-76.936661,1,0
2019-11-05 17:00:00-04:00,2019-11-05 17:00:00-04:00,2019-11-05,17:00:00,11,5,17,Paint_Branch_Dr_At_Campus_Dr,74,4,227,10,12,38.988978,-76.936661,1,0
2019-11-05 17:15:00-04:00,2019-11-05 17:15:00-04:00,2019-11-05,17:15:00,11,5,17,Paint_Branch_Dr_At_Campus_Dr,92,6,287,11,6,38.988978,-76.936661,1,0
2019-11-05 17:30:00-04:00,2019-11-05 17:30:00-04:00,2019-11-05,17:30:00,11,5,17,Paint_Branch_Dr_At_Campus_Dr,193,18,441,8,14,38.988978,-76.936661,1,0
2019-11-05 17:45:00-04:00,2019-11-05 17:45:00-04:00,2019-11-05,17:45:00,11,5,17,Paint_Branch_Dr_At_Campus_Dr,398,45,484,12,29,38.988978,-76.936661,1,0
2019-11-05 18:00:00-04:00,2019-11-05 18:00:00-04:00,2019-11-05,18:00:00,11,5,18,Paint_Branch_Dr_At_Campus_Dr,165,12,518,16,19,38.988978,-76.936661,1,0
2019-11-05 18:15:00-04:00,2019-11-05 18:15:00-04:00,2019-11-05,18:15:00,11,5,18,Paint_Branch_Dr_At_Campus_Dr,40,4,360,6,13,38.988978,-76.936661,1,0
2019-11-05 18:30:00-04:00,2019-11-05 18:30:00-04:00,2019-11-05,18:30:00,11,5,18,Paint_Branch_Dr_At_Campus_Dr,5,0,291,7,5,38.988978,-76.936661,1,0
2019-11-05 18:45:00-04:00,2019-11-05 18:45:00-04:00,2019-11-05,18:45:00,11,5,18,Paint_Branch_Dr_At_Campus_Dr,5,1,301,6,6,38.988978,-76.936661,1,0
2019-11-05 19:00:00-04:00,2019-11-05 19:00:00-04:00,2019-11-05,19:00:00,11,5,19,Paint_Branch_Dr_At_Campus_Dr,5,0,317,7,6,38.988978,-76.936661,1,0
2019-11-05 19:15:00-04:00,2019-11-05 19:15:00-04:00,2019-11-05,19:15:00,11,5,19,Paint_Branch_Dr_At_Campus_Dr,10,1,331,9,5,38.988978,-76.936661,1,0
2019-11-05 19:30:00-04:00,2019-11-05 19:30:00-04:00,2019-11-05,19:30:00,11,5,19,Paint_Branch_Dr_At_Campus_Dr,6,0,353,7,7,38.988978,-76.936661,1,0
2019-11-05 19:45:00-04:00,2019-11-05 19:45:00-04:00,2019-11-05,19:45:00,11,5,19,Paint_Branch_Dr_At_Campus_Dr,11,0,349,6,5,38.988978,-76.936661,1,0
2019-11-05 20:00:00-04:00,2019-11-05 20:00:00-04:00,2019-11-05,20:00:00,11,5,20,Paint_Branch_Dr_At_Campus_Dr,8,0,414,4,9,38.988978,-76.936661,1,0
2019-11-05 20:15:00-04:00,2019-11-05 20:15:00-04:00,2019-11-05,20:15:00,11,5,20,Paint_Branch_Dr_At_Campus_Dr,9,0,254,1,6,38.988978,-76.936661,1,0
2019-11-05 20:30:00-04:00,2019-11-05 20:30:00-04:00,2019-11-05,20:30:00,11,5,20,Paint_Branch_Dr_At_Campus_Dr,1,0,143,5,2,38.988978,-76.936661,1,0
2019-11-05 20:45:00-04:00,2019-11-05 20:45:00-04:00,2019-11-05,20:45:00,11,5,20,Paint_Branch_Dr_At_Campus_Dr,0,0,123,2,0,38.988978,-76.936661,1,0
2019-11-05 21:00:00-04:00,2019-11-05 21:00:00-04:00,2019-11-05,21:00:00,11,5,21,Paint_Branch_Dr_At_Campus_Dr,1,0,76,0,0,38.988978,-76.936661,1,0
2019-11-05 21:15:00-04:00,2019-11-05 21:15:00-04:00,2019-11-05,21:15:00,11,5,21,Paint_Branch_Dr_At_Campus_Dr,6,3,68,3,1,38.988978,-76.936661,1,0
2019-11-05 21:30:00-04:00,2019-11-05 21:30:00-04:00,2019-11-05,21:30:00,11,5,21,Paint_Branch_Dr_At_Campus_Dr,0,0,68,4,0,38.988978,-76.936661,1,0
2019-11-05 21:45:00-04:00,2019-11-05 21:45:00-04:00,2019-11-05,21:45:00,11,5,21,Paint_Branch_Dr_At_Campus_Dr,3,0,96,1,0,38.988978,-76.936661,1,0
2019-11-05 22:00:00-04:00,2019-11-05 22:00:00-04:00,2019-11-05,22:00:00,11,5,22,Paint_Branch_Dr_At_Campus_Dr,0,0,75,1,2,38.988978,-76.936661,1,0
2019-11-05 22:15:00-04:00,2019-11-05 22:15:00-04:00,2019-11-05,22:15:00,11,5,22,Paint_Branch_Dr_At_Campus_Dr,10,0,143,5,5,38.988978,-76.936661,1,0
2019-11-05 22:30:00-04:00,2019-11-05 22:30:00-04:00,2019-11-05,22:30:00,11,5,22,Paint_Branch_Dr_At_Campus_Dr,7,0,186,0,1,38.988978,-76.936661,1,0
2019-11-05 22:45:00-04:00,2019-11-05 22:45:00-04:00,2019-11-05,22:45:00,11,5,22,Paint_Branch_Dr_At_Campus_Dr,4,3,118,3,10,38.988978,-76.936661,1,0
2019-11-05 23:00:00-04:00,2019-11-05 23:00:00-04:00,2019-11-05,23:00:00,11,5,23,Paint_Branch_Dr_At_Campus_Dr,1,0,57,2,3,38.988978,-76.936661,1,0
2019-11-05 23:15:00-04:00,2019-11-05 23:15:00-04:00,2019-11-05,23:15:00,11,5,23,Paint_Branch_Dr_At_Campus_Dr,1,0,41,1,0,38.988978,-76.936661,1,0
2019-11-05 23:30:00-04:00,2019-11-05 23:30:00-04:00,2019-11-05,23:30:00,11,5,23,Paint_Branch_Dr_At_Campus_Dr,0,0,38,0,1,38.988978,-76.936661,1,0
2019-11-05 23:45:00-04:00,2019-11-05 23:45:00-04:00,2019-11-05,23:45:00,11,5,23,Paint_Branch_Dr_At_Campus_Dr,0,0,29,0,1,38.988978,-76.936661,1,0
2019-11-06 00:00:00-04:00,2019-11-06 00:00:00-04:00,2019-11-06,00:00:00,11,6,0,Paint_Branch_Dr_At_Campus_Dr,0,0,31,0,0,38.988978,-76.936661,2,0
2019-11-06 00:15:00-04:00,2019-11-06 00:15:00-04:00,2019-11-06,00:15:00,11,6,0,Paint_Branch_Dr_At_Campus_Dr,0,0,26,0,0,38.988978,-76.936661,2,0
2019-11-06 00:30:00-04:00,2019-11-06 00:30:00-04:00,2019-11-06,00:30:00,11,6,0,Paint_Branch_Dr_At_Campus_Dr,2,0,19,0,0,38.988978,-76.936661,2,0
2019-11-06 00:45:00-04:00,2019-11-06 00:45:00-04:00,2019-11-06,00:45:00,11,6,0,Paint_Branch_Dr_At_Campus_Dr,4,0,29,1,0,38.988978,-76.936661,2,0
2019-11-06 01:00:00-04:00,2019-11-06 01:00:00-04:00,2019-11-06,01:00:00,11,6,1,Paint_Branch_Dr_At_Campus_Dr,0,0,21,0,0,38.988978,-76.936661,2,0
2019-11-06 01:15:00-04:00,2019-11-06 01:15:00-04:00,2019-11-06,01:15:00,11,6,1,Paint_Branch_Dr_At_Campus_Dr,0,0,32,0,0,38.988978,-76.936661,2,0
2019-11-06 01:30:00-04:00,2019-11-06 01:30:00-04:00,2019-11-06,01:30:00,11,6,1,Paint_Branch_Dr_At_Campus_Dr,1,0,14,0,0,38.988978,-76.936661,2,0
2019-11-06 01:45:00-04:00,2019-11-06 01:45:00-04:00,2019-11-06,01:45:00,11,6,1,Paint_Branch_Dr_At_Campus_Dr,0,0,16,0,0,38.988978,-76.936661,2,0
2019-11-06 02:00:00-04:00,2019-11-06 02:00:00-04:00,2019-11-06,02:00:00,11,6,2,Paint_Branch_Dr_At_Campus_Dr,0,0,10,1,0,38.988978,-76.936661,2,0
2019-11-06 02:15:00-04:00,2019-11-06 02:15:00-04:00,2019-11-06,02:15:00,11,6,2,Paint_Branch_Dr_At_Campus_Dr,0,0,7,0,0,38.988978,-76.936661,2,0
2019-11-06 02:30:00-04:00,2019-11-06 02:30:00-04:00,2019-11-06,02:30:00,11,6,2,Paint_Branch_Dr_At_Campus_Dr,0,0,11,0,0,38.988978,-76.936661,2,0
2019-11-06 02:45:00-04:00,2019-11-06 02:45:00-04:00,2019-11-06,02:45:00,11,6,2,Paint_Branch_Dr_At_Campus_Dr,0,0,3,0,0,38.988978,-76.936661,2,0
2019-11-06 03:00:00-04:00,2019-11-06 03:00:00-04:00,2019-11-06,03:00:00,11,6,3,Paint_Branch_Dr_At_Campus_Dr,0,1,4,0,0,38.988978,-76.936661,2,0
2019-11-06 03:15:00-04:00,2019-11-06 03:15:00-04:00,2019-11-06,03:15:00,11,6,3,Paint_Branch_Dr_At_Campus_Dr,0,0,4,0,0,38.988978,-76.936661,2,0
2019-11-06 03:30:00-04:00,2019-11-06 03:30:00-04:00,2019-11-06,03:30:00,11,6,3,Paint_Branch_Dr_At_Campus_Dr,0,0,7,0,1,38.988978,-76.936661,2,0
2019-11-06 03:45:00-04:00,2019-11-06 03:45:00-04:00,2019-11-06,03:45:00,11,6,3,Paint_Branch_Dr_At_Campus_Dr,0,0,7,0,1,38.988978,-76.936661,2,0
2019-11-06 04:00:00-04:00,2019-11-06 04:00:00-04:00,2019-11-06,04:00:00,11,6,4,Paint_Branch_Dr_At_Campus_Dr,0,0,5,0,0,38.988978,-76.936661,2,0
2019-11-06 04:15:00-04:00,2019-11-06 04:15:00-04:00,2019-11-06,04:15:00,11,6,4,Paint_Branch_Dr_At_Campus_Dr,0,0,1,0,0,38.988978,-76.936661,2,0
2019-11-06 04:30:00-04:00,2019-11-06 04:30:00-04:00,2019-11-06,04:30:00,11,6,4,Paint_Branch_Dr_At_Campus_Dr,0,0,8,1,0,38.988978,-76.936661,2,0
2019-11-06 04:45:00-04:00,2019-11-06 04:45:00-04:00,2019-11-06,04:45:00,11,6,4,Paint_Branch_Dr_At_Campus_Dr,0,0,8,1,0,38.988978,-76.936661,2,0
2019-11-06 05:00:00-04:00,2019-11-06 05:00:00-04:00,2019-11-06,05:00:00,11,6,5,Paint_Branch_Dr_At_Campus_Dr,0,0,5,0,0,38.988978,-76.936661,2,0
2019-11-06 05:15:00-04:00,2019-11-06 05:15:00-04:00,2019-11-06,05:15:00,11,6,5,Paint_Branch_Dr_At_Campus_Dr,0,0,2,0,0,38.988978,-76.936661,2,0
2019-11-06 05:30:00-04:00,2019-11-06 05:30:00-04:00,2019-11-06,05:30:00,11,6,5,Paint_Branch_Dr_At_Campus_Dr,0,0,3,0,1,38.988978,-76.936661,2,0
2019-11-06 05:45:00-04:00,2019-11-06 05:45:00-04:00,2019-11-06,05:45:00,11,6,5,Paint_Branch_Dr_At_Campus_Dr,0,2,18,0,0,38.988978,-76.936661,2,0
2019-11-06 06:00:00-04:00,2019-11-06 06:00:00-04:00,2019-11-06,06:00:00,11,6,6,Paint_Branch_Dr_At_Campus_Dr,0,1,11,0,2,38.988978,-76.936661,2,0
2019-11-06 06:15:00-04:00,2019-11-06 06:15:00-04:00,2019-11-06,06:15:00,11,6,6,Paint_Branch_Dr_At_Campus_Dr,0,0,7,0,4,38.988978,-76.936661,2,0
2019-11-06 06:30:00-04:00,2019-11-06 06:30:00-04:00,2019-11-06,06:30:00,11,6,6,Paint_Branch_Dr_At_Campus_Dr,0,0,23,0,1,38.988978,-76.936661,2,0
2019-11-06 06:45:00-04:00,2019-11-06 06:45:00-04:00,2019-11-06,06:45:00,11,6,6,Paint_Branch_Dr_At_Campus_Dr,0,1,35,1,1,38.988978,-76.936661,2,0
2019-11-06 07:00:00-04:00,2019-11-06 07:00:00-04:00,2019-11-06,07:00:00,11,6,7,Paint_Branch_Dr_At_Campus_Dr,0,2,28,2,0,38.988978,-76.936661,2,0
2019-11-06 07:15:00-04:00,2019-11-06 07:15:00-04:00,2019-11-06,07:15:00,11,6,7,Paint_Branch_Dr_At_Campus_Dr,1,0,60,2,4,38.988978,-76.936661,2,0
2019-11-06 07:30:00-04:00,2019-11-06 07:30:00-04:00,2019-11-06,07:30:00,11,6,7,Paint_Branch_Dr_At_Campus_Dr,2,0,136,6,10,38.988978,-76.936661,2,0
2019-11-06 07:45:00-04:00,2019-11-06 07:45:00-04:00,2019-11-06,07:45:00,11,6,7,Paint_Branch_Dr_At_Campus_Dr,14,0,192,4,14,38.988978,-76.936661,2,0
2019-11-06 08:00:00-04:00,2019-11-06 08:00:00-04:00,2019-11-06,08:00:00,11,6,8,Paint_Branch_Dr_At_Campus_Dr,2,0,214,12,11,38.988978,-76.936661,2,0
2019-11-06 08:15:00-04:00,2019-11-06 08:15:00-04:00,2019-11-06,08:15:00,11,6,8,Paint_Branch_Dr_At_Campus_Dr,4,0,216,5,17,38.988978,-76.936661,2,0
2019-11-06 08:30:00-04:00,2019-11-06 08:30:00-04:00,2019-11-06,08:30:00,11,6,8,Paint_Branch_Dr_At_Campus_Dr,3,0,241,7,23,38.988978,-76.936661,2,0
2019-11-06 08:45:00-04:00,2019-11-06 08:45:00-04:00,2019-11-06,08:45:00,11,6,8,Paint_Branch_Dr_At_Campus_Dr,11,2,270,9,19,38.988978,-76.936661,2,0
2019-11-06 09:00:00-04:00,2019-11-06 09:00:00-04:00,2019-11-06,09:00:00,11,6,9,Paint_Branch_Dr_At_Campus_Dr,6,1,234,7,11,38.988978,-76.936661,2,0
2019-11-06 09:15:00-04:00,2019-11-06 09:15:00-04:00,2019-11-06,09:15:00,11,6,9,Paint_Branch_Dr_At_Campus_Dr,14,8,233,16,19,38.988978,-76.936661,2,0
2019-11-06 09:30:00-04:00,2019-11-06 09:30:00-04:00,2019-11-06,09:30:00,11,6,9,Paint_Branch_Dr_At_Campus_Dr,13,4,252,10,19,38.988978,-76.936661,2,0
2019-11-06 09:45:00-04:00,2019-11-06 09:45:00-04:00,2019-11-06,09:45:00,11,6,9,Paint_Branch_Dr_At_Campus_Dr,97,24,308,10,34,38.988978,-76.936661,2,0
2019-11-06 10:00:00-04:00,2019-11-06 10:00:00-04:00,2019-11-06,10:00:00,11,6,10,Paint_Branch_Dr_At_Campus_Dr,41,14,236,8,17,38.988978,-76.936661,2,0
2019-11-06 10:15:00-04:00,2019-11-06 10:15:00-04:00,2019-11-06,10:15:00,11,6,10,Paint_Branch_Dr_At_Campus_Dr,20,2,133,11,21,38.988978,-76.936661,2,0
2019-11-06 10:30:00-04:00,2019-11-06 10:30:00-04:00,2019-11-06,10:30:00,11,6,10,Paint_Branch_Dr_At_Campus_Dr,27,4,179,11,18,38.988978,-76.936661,2,0
2019-11-06 10:45:00-04:00,2019-11-06 10:45:00-04:00,2019-11-06,10:45:00,11,6,10,Paint_Branch_Dr_At_Campus_Dr,213,36,163,11,15,38.988978,-76.936661,2,0
2019-11-06 11:00:00-04:00,2019-11-06 11:00:00-04:00,2019-11-06,11:00:00,11,6,11,Paint_Branch_Dr_At_Campus_Dr,65,8,151,6,8,38.988978,-76.936661,2,0
2019-11-06 11:15:00-04:00,2019-11-06 11:15:00-04:00,2019-11-06,11:15:00,11,6,11,Paint_Branch_Dr_At_Campus_Dr,32,4,88,6,4,38.988978,-76.936661,2,0
2019-11-06 11:30:00-04:00,2019-11-06 11:30:00-04:00,2019-11-06,11:30:00,11,6,11,Paint_Branch_Dr_At_Campus_Dr,57,4,97,16,17,38.988978,-76.936661,2,0
2019-11-06 11:45:00-04:00,2019-11-06 11:45:00-04:00,2019-11-06,11:45:00,11,6,11,Paint_Branch_Dr_At_Campus_Dr,431,46,155,11,19,38.988978,-76.936661,2,0
2019-11-06 12:00:00-04:00,2019-11-06 12:00:00-04:00,2019-11-06,12:00:00,11,6,12,Paint_Branch_Dr_At_Campus_Dr,107,6,165,3,22,38.988978,-76.936661,2,0
2019-11-06 12:15:00-04:00,2019-11-06 12:15:00-04:00,2019-11-06,12:15:00,11,6,12,Paint_Branch_Dr_At_Campus_Dr,59,0,107,8,14,38.988978,-76.936661,2,0
2019-11-06 12:30:00-04:00,2019-11-06 12:30:00-04:00,2019-11-06,12:30:00,11,6,12,Paint_Branch_Dr_At_Campus_Dr,87,5,145,7,11,38.988978,-76.936661,2,0
2019-11-06 12:45:00-04:00,2019-11-06 12:45:00-04:00,2019-11-06,12:45:00,11,6,12,Paint_Branch_Dr_At_Campus_Dr,409,54,191,1,20,38.988978,-76.936661,2,0
2019-11-06 13:00:00-04:00,2019-11-06 13:00:00-04:00,2019-11-06,13:00:00,11,6,13,Paint_Branch_Dr_At_Campus_Dr,157,9,196,9,17,38.988978,-76.936661,2,0
2019-11-06 13:15:00-04:00,2019-11-06 13:15:00-04:00,2019-11-06,13:15:00,11,6,13,Paint_Branch_Dr_At_Campus_Dr,118,12,139,8,14,38.988978,-76.936661,2,0
2019-11-06 13:30:00-04:00,2019-11-06 13:30:00-04:00,2019-11-06,13:30:00,11,6,13,Paint_Branch_Dr_At_Campus_Dr,98,8,199,5,15,38.988978,-76.936661,2,0
2019-11-06 13:45:00-04:00,2019-11-06 13:45:00-04:00,2019-11-06,13:45:00,11,6,13,Paint_Branch_Dr_At_Campus_Dr,371,27,218,7,38,38.988978,-76.936661,2,0
2019-11-06 14:00:00-04:00,2019-11-06 14:00:00-04:00,2019-11-06,14:00:00,11,6,14,Paint_Branch_Dr_At_Campus_Dr,101,6,175,8,14,38.988978,-76.936661,2,0
2019-11-06 14:15:00-04:00,2019-11-06 14:15:00-04:00,2019-11-06,14:15:00,11,6,14,Paint_Branch_Dr_At_Campus_Dr,54,2,131,8,9,38.988978,-76.936661,2,0
2019-11-06 14:30:00-04:00,2019-11-06 14:30:00-04:00,2019-11-06,14:30:00,11,6,14,Paint_Branch_Dr_At_Campus_Dr,76,3,143,9,15,38.988978,-76.936661,2,0
2019-11-06 14:45:00-04:00,2019-11-06 14:45:00-04:00,2019-11-06,14:45:00,11,6,14,Paint_Branch_Dr_At_Campus_Dr,225,18,155,6,17,38.988978,-76.936661,2,0
2019-11-06 15:00:00-04:00,2019-11-06 15:00:00-04:00,2019-11-06,15:00:00,11,6,15,Paint_Branch_Dr_At_Campus_Dr,94,14,153,8,9,38.988978,-76.936661,2,0
2019-11-06 15:15:00-04:00,2019-11-06 15:15:00-04:00,2019-11-06,15:15:00,11,6,15,Paint_Branch_Dr_At_Campus_Dr,47,2,96,10,3,38.988978,-76.936661,2,0
2019-11-06 15:30:00-04:00,2019-11-06 15:30:00-04:00,2019-11-06,15:30:00,11,6,15,Paint_Branch_Dr_At_Campus_Dr,45,0,125,5,14,38.988978,-76.936661,2,0
2019-11-06 15:45:00-04:00,2019-11-06 15:45:00-04:00,2019-11-06,15:45:00,11,6,15,Paint_Branch_Dr_At_Campus_Dr,77,6,130,6,6,38.988978,-76.936661,2,0
2019-11-06 16:00:00-04:00,2019-11-06 16:00:00-04:00,2019-11-06,16:00:00,11,6,16,Paint_Branch_Dr_At_Campus_Dr,53,10,206,9,11,38.988978,-76.936661,2,0
2019-11-06 16:15:00-04:00,2019-11-06 16:15:00-04:00,2019-11-06,16:15:00,11,6,16,Paint_Branch_Dr_At_Campus_Dr,87,7,133,9,7,38.988978,-76.936661,2,0
2019-11-06 16:30:00-04:00,2019-11-06 16:30:00-04:00,2019-11-06,16:30:00,11,6,16,Paint_Branch_Dr_At_Campus_Dr,81,8,133,6,6,38.988978,-76.936661,2,0
2019-11-06 16:45:00-04:00,2019-11-06 16:45:00-04:00,2019-11-06,16:45:00,11,6,16,Paint_Branch_Dr_At_Campus_Dr,99,8,214,8,8,38.988978,-76.936661,2,0
2019-11-06 17:00:00-04:00,2019-11-06 17:00:00-04:00,2019-11-06,17:00:00,11,6,17,Paint_Branch_Dr_At_Campus_Dr,83,5,272,13,11,38.988978,-76.936661,2,0
2019-11-06 17:15:00-04:00,2019-11-06 17:15:00-04:00,2019-11-06,17:15:00,11,6,17,Paint_Branch_Dr_At_Campus_Dr,80,7,308,5,4,38.988978,-76.936661,2,0
2019-11-06 17:30:00-04:00,2019-11-06 17:30:00-04:00,2019-11-06,17:30:00,11,6,17,Paint_Branch_Dr_At_Campus_Dr,140,14,416,14,11,38.988978,-76.936661,2,0
2019-11-06 17:45:00-04:00,2019-11-06 17:45:00-04:00,2019-11-06,17:45:00,11,6,17,Paint_Branch_Dr_At_Campus_Dr,280,22,467,8,17,38.988978,-76.936661,2,0
2019-11-06 18:00:00-04:00,2019-11-06 18:00:00-04:00,2019-11-06,18:00:00,11,6,18,Paint_Branch_Dr_At_Campus_Dr,111,17,488,12,21,38.988978,-76.936661,2,0
2019-11-06 18:15:00-04:00,2019-11-06 18:15:00-04:00,2019-11-06,18:15:00,11,6,18,Paint_Branch_Dr_At_Campus_Dr,35,5,343,6,10,38.988978,-76.936661,2,0
2019-11-06 18:30:00-04:00,2019-11-06 18:30:00-04:00,2019-11-06,18:30:00,11,6,18,Paint_Branch_Dr_At_Campus_Dr,9,0,257,6,2,38.988978,-76.936661,2,0
2019-11-06 18:45:00-04:00,2019-11-06 18:45:00-04:00,2019-11-06,18:45:00,11,6,18,Paint_Branch_Dr_At_Campus_Dr,6,4,243,3,2,38.988978,-76.936661,2,0
2019-11-06 19:00:00-04:00,2019-11-06 19:00:00-04:00,2019-11-06,19:00:00,11,6,19,Paint_Branch_Dr_At_Campus_Dr,2,0,175,5,3,38.988978,-76.936661,2,0
2019-11-06 19:15:00-04:00,2019-11-06 19:15:00-04:00,2019-11-06,19:15:00,11,6,19,Paint_Branch_Dr_At_Campus_Dr,1,0,184,5,1,38.988978,-76.936661,2,0
2019-11-06 19:30:00-04:00,2019-11-06 19:30:00-04:00,2019-11-06,19:30:00,11,6,19,Paint_Branch_Dr_At_Campus_Dr,1,0,171,1,1,38.988978,-76.936661,2,0
2019-11-06 19:45:00-04:00,2019-11-06 19:45:00-04:00,2019-11-06,19:45:00,11,6,19,Paint_Branch_Dr_At_Campus_Dr,2,0,185,3,4,38.988978,-76.936661,2,0
2019-11-06 20:00:00-04:00,2019-11-06 20:00:00-04:00,2019-11-06,20:00:00,11,6,20,Paint_Branch_Dr_At_Campus_Dr,7,1,167,2,3,38.988978,-76.936661,2,0
2019-11-06 20:15:00-04:00,2019-11-06 20:15:00-04:00,2019-11-06,20:15:00,11,6,20,Paint_Branch_Dr_At_Campus_Dr,4,0,109,3,2,38.988978,-76.936661,2,0
2019-11-06 20:30:00-04:00,2019-11-06 20:30:00-04:00,2019-11-06,20:30:00,11,6,20,Paint_Branch_Dr_At_Campus_Dr,0,1,92,1,0,38.988978,-76.936661,2,0
2019-11-06 20:45:00-04:00,2019-11-06 20:45:00-04:00,2019-11-06,20:45:00,11,6,20,Paint_Branch_Dr_At_Campus_Dr,0,0,84,1,0,38.988978,-76.936661,2,0
2019-11-06 21:00:00-04:00,2019-11-06 21:00:00-04:00,2019-11-06,21:00:00,11,6,21,Paint_Branch_Dr_At_Campus_Dr,0,0,86,1,1,38.988978,-76.936661,2,0
